"COMMENT_ID","AUTHOR","DATE","CONTENT","VIDEO_NAME","CLASS"
1233,"ViralVinesHD",2014-08-18 00:25:09.584,"Like this comment, guys i just started up a new channel if i can get 200 subscribers by tonight ill do a $20 paypal giveaway like this comment so your friends can see it or others and they can also be entered GO !!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1234,"Monica Parker",2015-04-14 01:39:41.391,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1235,"Zuzanna Sztandera",2013-07-17 20:41:00.612,"Love this song!!!","Shakira - Waka Waka",0
1236,"Aishlin Maciel",2013-07-13 11:17:52.308,"Shakira u are so wiredo","Shakira - Waka Waka",0
1237,"GamingWith Kim",2015-05-23 17:40:19.322,"&lt;3 this song so much.SHAKIRA YOUR A REALLY GOOD ARTIST.﻿","Shakira - Waka Waka",0
1238,"Hamad Alhashash",2015-02-21 06:12:04.347,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1239,"Connor Mire",2015-05-21 20:46:54.704,"This Song is AWESOME!!!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1240,"Andrew Willigar",NA,"<a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Awesome"">#Awesome</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Share"">#Share</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RT"">#RT</a> Eminem - Love The Way You Lie ft. Rihanna <a href=""http://ow.ly/2zME8f"">http://ow.ly/2zME8f</a>﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1241,"Robert Kim",2014-09-07 17:13:39,"I'm sorry Katy Perry, I was being weird. I still love you &lt;3﻿","Katy Perry - Roar",0
1242,"Ice cream hero For AWSOMENESS!",2015-05-21 01:28:02.562,"Party time!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1243,"Jason Provencal",2014-01-19 16:15:54,"Why dafuq is a Korean song so big in the USA. Does that mean we support  Koreans? Last time I checked they wanted to bomb us. ﻿","PSY - GANGNAM STYLE(?????) M/V",0
1244,"Robloxia Asap",2015-04-25 19:54:03.298,"Could Spanish people understand this?<br /><br />Any way&#39;s I how you doing subscribe to me I brake things<br /><br />-_-﻿","Shakira - Waka Waka",1
1245,"Cem Devecioğlu devecioğlu",2014-11-10 16:14:20,"Hii youtube﻿","Katy Perry - Roar",0
1246,"sahil samal",2014-11-08 06:28:01,"1 millioon dislikesssssssssssssssssssssssssssssssss.............﻿","PSY - GANGNAM STYLE(?????) M/V",0
1247,"Marshmallow Kingdom",2015-05-20 12:38:04.23,"BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT!!!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1248,"Fred Courroie",2015-05-18 02:58:22.855,"Laughing My Fucking Ass Off!!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1249,"abdellah chafouai",2014-11-05 16:12:51,"Discover a beautiful song of A young Moroccan     http://www.linkbucks.com/AcN2g﻿","PSY - GANGNAM STYLE(?????) M/V",1
1250,"James Ridge",2014-11-02 23:25:44,"Check my first video out﻿","PSY - GANGNAM STYLE(?????) M/V",1
1251,"Shaina Rodriguez",2015-05-16 00:20:41.387,"lol so funny love it﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1252,"Pyles Baxter",2013-10-03 02:25:19.324,"Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk","Shakira - Waka Waka",1
1253,"Sebastian Martinez",2015-05-27 23:35:12.915,"that is megan fox﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1254,"yenis maría Rodríguez",2015-05-28 01:14:19.847,"2015 LIKEEE﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1255,"McCostaOficial",NA,"subscribe to my channel who can","Eminem - Love The Way You Lie ft. Rihanna",1
1256,"Joaco Remis",2014-11-08 02:29:17,"Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""﻿","PSY - GANGNAM STYLE(?????) M/V",0
1257,"lauren sophie",2013-10-02 15:30:38.02,"her voice is so wow!","Shakira - Waka Waka",0
1258,"Ala Fatah",2015-05-21 18:00:06.674,"Is that Megan Fox?﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1259,"david rodriguez",2013-09-04 04:08:26.821,"do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity give thumbs up i would  apprecitate it.","Shakira - Waka Waka",1
1260,"PATRICK_TW",2015-05-28 16:28:26.818,"Party rock﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1261,"Mehmet Demirel",2014-11-05 21:25:27,"http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107﻿","PSY - GANGNAM STYLE(?????) M/V",1
1262,"Brian Schultes",2014-10-25 01:53:36,"this song never get's old &lt;3 ﻿","Katy Perry - Roar",0
1263,"Malin Linford",2014-11-05 01:13:43,"Hey guys please check out my new Google+ page it has many funny pictures,  FunnyTortsPics  https://plus.google.com/112720997191206369631/post﻿","PSY - GANGNAM STYLE(?????) M/V",1
1264,"Naga Berapi",2014-07-22 19:53:51.238,"The best song ever!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1265,"Muhammad Asim Mansha",NA,"Aslamu Lykum... From Pakistan﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1266,"Tan Jia Min",2014-11-29 05:53:19.584,"Check out this video on YouTube:..🌈🌈🌈﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1267,"Chris Williams",2013-10-02 07:50:13.051,"Shakira I love you","Shakira - Waka Waka",0
1268,"Athena Gomez",2015-05-23 20:44:51.396,"I love you  ;p﻿","Shakira - Waka Waka",0
1269,"Dominic Randall",NA,"Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you!","Eminem - Love The Way You Lie ft. Rihanna",1
1270,"Niggly Wiggly",2014-11-10 17:39:10,"Go to my channel if u want to see a fly getting burned alive﻿","PSY - GANGNAM STYLE(?????) M/V",1
1271,"devon smith",2015-04-18 16:15:24.463,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1272,"ferri andrian",2015-05-24 14:32:55.194,"best song ever (y)﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1273,"kyle kops",2014-11-04 03:52:25,"https://soundcloud.com/j-supt-fils-du-son/fucking-hostile﻿","Katy Perry - Roar",1
1274,"sleman zezo",2014-08-23 20:28:41,"https://www.facebook.com/pages/%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D8%A7%D8%AC%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89___-music/674732645945877 ﻿","Katy Perry - Roar",1
1275,"Ashim Limbu",NA,"YO GUYS IM 14 YEAR OLD RAPPER JUST STARTED RAPPING  SO PLEASE CHECK OUT MY SITE AND LEAVE FEEDBACK AND SUBSCRIBE  ALSO LIKE THIS COMMENT SO MORE CAN SEE AND MAKE MY CHANNEL BIG ASWELL","Eminem - Love The Way You Lie ft. Rihanna",1
1276,"Stronzo Chicheritr",2014-11-07 20:01:15,"prehistoric song..has been﻿","PSY - GANGNAM STYLE(?????) M/V",0
1277,"Martin Dushkov",2015-05-25 12:24:17.075,"Best Music Ever!!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1278,"Luat ha hpuoc",2014-11-05 15:38:10,"so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia﻿","PSY - GANGNAM STYLE(?????) M/V",0
1279,"alejandro rojas",2015-05-23 03:50:04.006,"Oh my god go to 1 billion of replay i love shakira﻿","Shakira - Waka Waka",0
1280,"Tiffanythebest",2013-09-02 19:42:46.64,"PLEASE CHECK OUT THIS VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U :)","Shakira - Waka Waka",1
1281,"AllDailyVines",2013-10-28 00:00:12.526,":D subscribe to me for daily vines","Shakira - Waka Waka",1
1282,"Lauren And Victoria",2015-06-04 23:00:48,"Come check out our parody of this!﻿","Katy Perry - Roar",1
1283,"Unknown Name (buddhist monkie)",2014-09-13 11:35:51.066,"Check out this video on YouTube:<br />Looking for my wood pile...<br />Anyone seen it? Hmm?&#39;<br />How bout some pie now <br />Ladies?&#39;﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1284,"kimberly dezan",2014-07-22 18:38:37.217,"Love your song makes me happy﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1285,"Kate Hermamn",NA,"Terrance. .thank you for serving our country. How do i &quot;like you&quot; or &quot;subscribe&quot;?","Eminem - Love The Way You Lie ft. Rihanna",1
1286,"Callum Barr",2014-11-07 13:49:41,"Subscribe to me plz plz plz plz plz plZ ﻿","PSY - GANGNAM STYLE(?????) M/V",1
1287,"anne baba",2014-08-21 21:59:13,"http://www.ebay.com/itm/131275322914?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿","Katy Perry - Roar",1
1288,"emrah England",2015-05-19 22:10:02.515,"Take a look at this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1289,"Dragon Addict",2015-05-28 17:49:36.288,"one of the BEST SONGS in music history﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1290,"hassan ss",2014-11-05 11:36:42,"https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿","Katy Perry - Roar",1
1291,"Shanu Dias",2014-12-22 11:51:16.881,"Check out this playlist on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1292,"Ori Yonay (EatDaPoison)",2015-05-04 02:32:37.593,"I just wanna see how many people like this comment. I&#39;ll give it a month or so :)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1293,"Heath D",2015-01-11 03:51:21.565,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1294,"OldSchool Music",2015-05-27 19:00:57.936,"I don&#39;t think this song will ever get old ﻿","Shakira - Waka Waka",0
1295,"101Tele",NA,"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You","Eminem - Love The Way You Lie ft. Rihanna",1
1296,"Donna Loyd",2015-05-17 19:58:38.281,"Party rock due and duel﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1297,"Shirley Lim",NA,"Take a look at this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1298,"Vitor Belliny",2014-11-07 15:43:29,"2.126.521.750  views!!!!!!!!!!!!!!!!!﻿","PSY - GANGNAM STYLE(?????) M/V",0
1299,"Thejaynetts",2015-05-23 00:53:59.385,"Never get old ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1300,"Großdeutsches Reich",2015-05-26 02:31:49.765,"Fuck you Eminem﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1301,"Paige Lebrun",2015-05-26 23:25:22.172,"LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1302,"maddog1431",2014-08-12 18:38:42,"Check out my covers I have a video coming out  please subscribe﻿","Katy Perry - Roar",1
1303,"Emiliano Maldonado",2015-05-17 15:38:50.015,"I hate it when Laura Bennett comes in﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1304,"thevlogmasters Vlog, Challenges en nog veel meer!",2014-11-06 15:28:54,"▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿","PSY - GANGNAM STYLE(?????) M/V",0
1305,"Raphael Lipusch",2015-05-23 17:07:04.122,"I love shakira<br />❤❤❤❤﻿","Shakira - Waka Waka",0
1306,"JackTheLad",2014-11-06 19:00:11,"Subscribe to me and I'll subscribe back!!!﻿","PSY - GANGNAM STYLE(?????) M/V",1
1307,"janet rangel",2015-05-25 18:11:22.048,"Love this song makes me wanna dance! ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1308,"Teo Wei Jun",2015-05-19 02:04:52.377,"Every day I&#39;m Shuffling !﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1309,"Fernando Luis Vega martinez",2015-02-20 01:30:11.826,"Check out this playlist on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1310,"Laura Brown",NA,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Ignorant . Wavefire . Reiltas . Astauand . Skizzle . Jovaphile . Swooflia . Grynn . Excellent . Slimy . Gabby . Nalpure . Lucky . Glozzom . Depressed . Better . Deep . Sinpad . Stereotyped . Toximble","Eminem - Love The Way You Lie ft. Rihanna",1
1311,"Wafence",2013-09-04 19:16:44.109,"Hey Youtubers and All Music lover&#39;s, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that&#39;s left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence","Shakira - Waka Waka",1
1312,"AryaDewa Gaming",2015-04-10 17:33:31.099,"SUBSCRIBE me. if you do that leave your name so i can subs back ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1313,"Durgesh Rathod",2015-05-24 09:57:50.22,"fav.﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1314,"M.E.S",NA,"hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential","Eminem - Love The Way You Lie ft. Rihanna",1
1315,"Izana",2015-05-28 20:46:16.348,"I love this song, can&#39;t believe it was 5 years ago, it doesn&#39;t get old though﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1316,"Tomas Adomaitis",2014-10-08 18:24:05,"https://www.paidverts.com/ref/tomuciux99 esyest money ever. join to our  team!!!!﻿","Katy Perry - Roar",1
1317,"Shadrach Grentz",2013-07-14 03:11:20.243,"Hey Music Fans I really appreciate all of you who take time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I dont have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that u won&#39;t regret!!! Thank u to all the people who just give me a chance it means a lot! :)","Shakira - Waka Waka",1
1318,"M.E.S",NA,"hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential","Eminem - Love The Way You Lie ft. Rihanna",1
1319,"Klaudia Marysol",NA,"Check out this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1320,"LaiLa Steudle",2015-05-19 19:06:50.714,"I love you Shakiria!!!!!!﻿","Shakira - Waka Waka",0
1321,"jessica durham",2014-09-09 06:10:07,"Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.﻿","Katy Perry - Roar",1
1322,"BeBe Burkey",2013-11-28 16:30:13,"and u should.d check my channel and tell me what I should do next!﻿","PSY - GANGNAM STYLE(?????) M/V",1
1323,"Salena Oneal",2014-10-16 12:24:32,"If you looking for new music to listen to check out cece song called  dead2me on iTunes music video out now right here on youtube.﻿","Katy Perry - Roar",1
1324,"Mehmet Ertuğrul Tohumcu",2014-10-03 15:28:05,"https://www.facebook.com/pages/Komedi-burda-gel/775510675841486﻿","Katy Perry - Roar",1
1325,"phemion23",2014-08-21 10:25:48,"http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿","Katy Perry - Roar",1
1326,"Prìñçeśś Âliś Łøvê Dømíñø Mâđiś™ ﻿",2015-05-28 21:00:08.607,"I love song ﻿","Shakira - Waka Waka",0
1327,"Kawiana Lewis",2015-02-27 02:20:40.987,"Check out this video on YouTube:opponents mm <br /><br /><br /><br />--•[••••=====++¥¥£££<br />﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1328,"Odín000",2013-10-04 17:15:51.85,"Where are Shakifans?","Shakira - Waka Waka",0
1329,"jundi sahibol",2013-09-07 05:55:49.698,"awesome","Shakira - Waka Waka",0
1330,"Tierra Carbon",2015-05-24 14:21:54.411,"It was  cool   the best   song ever  ﻿","Shakira - Waka Waka",0
1331,"101Tele",NA,"yo I know nobody will probably even read this..  but, Imma type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You","Eminem - Love The Way You Lie ft. Rihanna",1
