,COMMENT_ID,AUTHOR,DATE,CONTENT,VIDEO_NAME,CLASS,TOKENIZED
1168,1169,Special Pentrutine,2014-08-22 04:50:50,"&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;﻿",Katy Perry - Roar,1,"['&', 'lt', ';', 'script', '&', 'gt', ';', 'document.write', '(', ""'"", '&', 'lt', ';', 'a', 'target=', ""''"", '_self', ""''"", 'href=', ""''"", 'http', ':', '//rover.ebay.com/rover/1/710-53481-19255-0/1', '?', 'icep_ff3=1', '&', 'amp', ';', 'pub=5575096797', '&', 'amp', ';', 'toolid=10001', '&', 'amp', ';', 'campid=5337555197', '&', 'amp', ';', 'customid=bogdan+grigore', '&', 'amp', ';', 'ipn=psmain', '&', 'amp', ';', 'icep_vectorid=229508', '&', 'amp', ';', 'kwid=902099', '&', 'amp', ';', 'mtid=824', '&', 'amp', ';', 'kw=lg', ""''"", '&', 'gt', ';', 'check', 'this', 'out', 'new', 'arive', 'on', 'ebay', '&', 'lt', ';', '/a', '&', 'gt', ';', '&', 'lt', ';', 'img', 'style=', ""''"", 'text-decoration', ':', 'none', ';', 'border:0', ';', 'padding:0', ';', 'margin:0', ';', ""''"", 'src=', ""''"", 'http', ':', '//rover.ebay.com/roverimp/1/710-53481-19255-0/1', '?', 'ff3=1', '&', 'amp', ';', 'pub=5575096797', '&', 'amp', ';', 'toolid=10001', '&', 'amp', ';', 'campid=5337555197', '&', 'amp', ';', 'customid=bogdan+grigore', '&', 'amp', ';', ""mpt='+math.floor"", '(', 'math.random', '(', ')', '*999999999', ')', '+', ""'"", ""''"", '&', 'gt', ';', ""'"", ')', ';', '&', 'lt', ';', '/script', '&', 'gt', ';', '&', 'lt', ';', 'noscript', '&', 'gt', ';', '&', 'lt', ';', 'a', 'target=', ""''"", '_self', ""''"", 'href=', ""''"", 'http', ':', '//rover.ebay.com/rover/1/710-53481-19255-0/1', '?', 'icep_ff3=1', '&', 'amp', ';', 'pub=5575096797', '&', 'amp', ';', 'toolid=10001', '&', 'amp', ';', 'campid=5337555197', '&', 'amp', ';', 'customid=bogdan+grigore', '&', 'amp', ';', 'ipn=psmain', '&', 'amp', ';', 'icep_vectorid=229508', '&', 'amp', ';', 'kwid=902099', '&', 'amp', ';', 'mtid=824', '&', 'amp', ';', 'kw=lg', ""''"", '&', 'gt', ';', 'check', 'this', 'out', 'new', 'arive', 'on', 'ebay', '&', 'lt', ';', '/a', '&', 'gt', ';', '&', 'lt', ';', 'img', 'style=', ""''"", 'text-decoration', ':', 'none', ';', 'border:0', ';', 'padding:0', ';', 'margin:0', ';', ""''"", 'src=', ""''"", 'http', ':', '//rover.ebay.com/roverimp/1/710-53481-19255-0/1', '?', 'ff3=1', '&', 'amp', ';', 'pub=5575096797', '&', 'amp', ';', 'toolid=10001', '&', 'amp', ';', 'campid=5337555197', '&', 'amp', ';', 'customid=bogdan+grigore', '&', 'amp', ';', 'mpt=', '[', 'cachebuster', ']', '``', '&', 'gt', ';', '&', 'lt', ';', '/noscript', '&', 'gt', ';', '\ufeff']"
1169,1170,Mayla Stephens,2013-10-18 20:28:32.779,I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),Shakira - Waka Waka,1,"['i', 'love', 'this', '!', '!', '!', '!', '!', 'this', 'is', 'one', 'of', 'my', 'fave', 'songs', 'now', 'and', 'i', 'just', 'subscribed', ':', ')', ':', ')', ':', ')']"
1170,1171,Belinda Mitchell,,Check out this playlist on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', '\ufeff']"
1171,1172,MB LOVE,2014-08-13 03:04:34,Subscribe to My CHANNEL﻿,Katy Perry - Roar,1,"['subscribe', 'to', 'my', 'channel\ufeff']"
1172,1173,ThirdDegr3e,2013-07-13 20:47:40.793,**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****,Shakira - Waka Waka,1,"['**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape******check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape******check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape******check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape****']"
1173,1174,TheEpicMixx':)x,2013-08-08 14:54:45.831,Please.. Check my channel out:) I subscribe back..;),Shakira - Waka Waka,1,"['please..', 'check', 'my', 'channel', 'out', ':', ')', 'i', 'subscribe', 'back..', ';', ')']"
1174,1175,AvidorFilms,,"Please check out my youtube channel! Just uploaded my first youtube video please check it out, you will not regret it!",Eminem - Love The Way You Lie ft. Rihanna,1,"['please', 'check', 'out', 'my', 'youtube', 'channel', '!', 'just', 'uploaded', 'my', 'first', 'youtube', 'video', 'please', 'check', 'it', 'out', ',', 'you', 'will', 'not', 'regret', 'it', '!']"
1175,1176,IbbyUchiha,2014-08-15 15:52:40,Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!﻿,Katy Perry - Roar,1,"['hey', 'guys.', 'i', 'am', 'a', 'very', 'small', 'youtuber', 'i', 'upload', 'videos', 'nearly', 'every', 'single', 'day.', 'i', 'once', 'hope', 'to', 'be', 'like', 'shikas', 'so', 'can', 'you', 'please', 'give', '2', 'mins', 'of', 'your', 'life', 'to', 'view', 'this', 'channel.', 'and', 'my', 'new', 'video', 'is', 'on', 'how', 'to', 'watch', 'all', 'the', 'anime', 'for', 'free.', 'and', 'i', 'am', 'pretty', 'sure', 'you', 'wont', 'regret', 'visiting', 'this', 'channel.', 'thank', 'you', '!', '\ufeff']"
1176,1177,cake cat,2014-01-20 04:45:34,if you like roblox minecraft world of warcraft gta5 mario suscribe to my  channel﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['if', 'you', 'like', 'roblox', 'minecraft', 'world', 'of', 'warcraft', 'gta5', 'mario', 'suscribe', 'to', 'my', 'channel\ufeff']"
1177,1178,ignacio diaz palma,2015-05-24 16:10:47.02,5 years... ﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['5', 'years', '...', '\ufeff']"
1178,1179,Maria Martinez,2014-10-12 03:13:00.872,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1179,1180,MrValentinique,2014-11-13 22:33:31,https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['https', ':', '//www.facebook.com/eeccon/posts/733949243353321', '?', 'comment_id=734237113324534', '&', 'amp', ';', 'offset=0', '&', 'amp', ';', 'total_comments=74', 'please', 'like', 'frigea', 'marius', 'gabriel', 'comment', ':', 'd\ufeff']"
1180,1181,Alain Bruno,2013-10-02 04:01:20.922,Shakira is very beautiful,Shakira - Waka Waka,0,"['shakira', 'is', 'very', 'beautiful']"
1181,1182,Cool Ong,2014-11-07 09:55:39,The Guy in the yellow suit kinda looks like Jae-suk ﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['the', 'guy', 'in', 'the', 'yellow', 'suit', 'kinda', 'looks', 'like', 'jae-suk', '\ufeff']"
1182,1183,Nathan Waterhouse,2014-09-16 14:21:04,Please check out my acoustic cover channel :) thanks ﻿,Katy Perry - Roar,1,"['please', 'check', 'out', 'my', 'acoustic', 'cover', 'channel', ':', ')', 'thanks', '\ufeff']"
1183,1184,Amber Wentworth,2015-03-01 16:53:54.318,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1184,1185,khir abqari,2014-11-04 07:37:28,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['they', 'said', 'this', 'video', 'are', 'not', 'deserve', '2billion', 'views', ',', 'while', 'they', 'keep', 'visiting', 'it', 'to', 'watch', 'the', 'viewer', '.', '\ufeff']"
1185,1186,ItsJoey Dash,2014-07-22 10:04:00.7,EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['everyone', 'please', 'subscribe', 'to', 'my', 'channel', 'or', 'can', 'you', 'all', 'just', 'go', 'look', 'at', 'my', 'videos', '\ufeff']"
1186,1187,Bold Skud,2013-09-06 20:43:57.411,I always have goose bumps at that part,Shakira - Waka Waka,0,"['i', 'always', 'have', 'goose', 'bumps', 'at', 'that', 'part']"
1187,1188,Misako Detenamo,2015-05-23 07:27:41.917,I heard this when I was only 6 years old and I still love it﻿,Shakira - Waka Waka,0,"['i', 'heard', 'this', 'when', 'i', 'was', 'only', '6', 'years', 'old', 'and', 'i', 'still', 'love', 'it\ufeff']"
1188,1189,killtheclockhd,2013-09-17 15:23:13.101,check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,Shakira - Waka Waka,1,"['check', 'out', 'our', 'bands', 'page', 'on', 'youtube', 'killtheclockhd', '-', 'check', 'out', 'some', 'of', 'our', 'original', 'songs', 'including', '&', 'quot', ';', 'your', 'disguise', '&', 'quot', ';']"
1189,1190,sahir omran,2015-01-27 09:43:48.741,Check out this video on YouTube:الإعلانات<br /><br /><br /><br /><br /><br />لل﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', 'الإعلانات', '<', 'br', '/', '>', '<', 'br', '/', '>', '<', 'br', '/', '>', '<', 'br', '/', '>', '<', 'br', '/', '>', '<', 'br', '/', '>', 'لل\ufeff']"
1190,1191,PinkyThePuppyProductions,2014-11-08 03:11:40,I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['i', 'am', 'now', 'going', 'to', 'voyage', 'to', 'the', 'first', 'comment', '...', 'tell', 'my', 'family', 'i', 'loved', 'them.', '😢\ufeff']"
1191,1192,Lemon Slices,2015-05-25 02:12:17.753,Omg it&#39;s going to have 1bi views!﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['omg', 'it', '&', '#', '39', ';', 's', 'going', 'to', 'have', '1bi', 'views', '!', '\ufeff']"
1192,1193,LemonSpy_,2015-05-21 03:30:25.794,"Damn, this was everywhere﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['damn', ',', 'this', 'was', 'everywhere\ufeff']"
1193,1194,FunCircUS,2015-05-22 14:43:16.18,And i´m Shufflin still today :D﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['and', 'i´m', 'shufflin', 'still', 'today', ':', 'd\ufeff']"
1194,1195,How To Make Money On The Internet,2013-08-21 14:18:11.087,i can to make money,Shakira - Waka Waka,1,"['i', 'can', 'to', 'make', 'money']"
1195,1196,InfernoGaming,2015-05-19 23:19:47.316,:D﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"[':', 'd\ufeff']"
1196,1197,Jodie Jackson,2015-05-28 01:55:43.908,"How is this the most watched Eminem video, it beats not afraid? ﻿",Eminem - Love The Way You Lie ft. Rihanna,0,"['how', 'is', 'this', 'the', 'most', 'watched', 'eminem', 'video', ',', 'it', 'beats', 'not', 'afraid', '?', '\ufeff']"
1197,1198,Nadeen Efein,2014-10-01 21:15:49,hi beaties! i made a new channel please go check it out and subscribe and  enjoy!﻿,Katy Perry - Roar,1,"['hi', 'beaties', '!', 'i', 'made', 'a', 'new', 'channel', 'please', 'go', 'check', 'it', 'out', 'and', 'subscribe', 'and', 'enjoy', '!', '\ufeff']"
1198,1199,Amer Amer,2015-05-27 15:40:48.105,Just gonna stand there and hear me cry ..﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['just', 'gon', 'na', 'stand', 'there', 'and', 'hear', 'me', 'cry', '..\ufeff']"
1199,1200,Destiny Boatley,2015-05-25 15:08:58.329,I like this song very much﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['i', 'like', 'this', 'song', 'very', 'much\ufeff']"
1200,1201,Александр Федоров,2014-11-13 07:59:33,"Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/﻿",PSY - GANGNAM STYLE(?????) M/V,1,"['look', 'at', 'the', 'pictures', ',', 'if', 'not', 'difficult', 'http', ':', '//image2you.ru/48051/1340524/', 'http', ':', '//image2you.ru/48051/1340523/', 'http', ':', '//image2you.ru/48051/1340522/', 'http', ':', '//image2you.ru/48051/1340521/', 'http', ':', '//image2you.ru/48051/1340520/', 'http', ':', '//image2you.ru/48051/1340519/', 'http', ':', '//image2you.ru/48051/1340518/', 'http', ':', '//image2you.ru/48051/1340517/', 'http', ':', '//image2you.ru/48051/1340504/', 'http', ':', '//image2you.ru/48051/1340503/', 'http', ':', '//image2you.ru/48051/1340502/', 'http', ':', '//image2you.ru/48051/1340500/', 'http', ':', '//image2you.ru/48051/1340499/', 'http', ':', '//image2you.ru/48051/1340494/', 'http', ':', '//image2you.ru/48051/1340493/', 'http', ':', '//image2you.ru/48051/1340492/', 'http', ':', '//image2you.ru/48051/1340491/', 'http', ':', '//image2you.ru/48051/1340490/', 'http', ':', '//image2you.ru/48051/1340489/', 'http', ':', '//image2you.ru/48051/1340488/\ufeff']"
1201,1202,Edouard Reyes,2014-09-24 19:31:10,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿",Katy Perry - Roar,1,"['a', 'friend', 'of', 'mine', 'has', 'invented', 'a', 'big', 'dick', 'formula.', 'he', 'had', 'a', 'small', 'dick', '(', '4', 'inches', ')', 'and', 'he', 'did', 'some', 'research', 'about', 'this', 'topic.', 'during', 'the', 'research', ',', 'he', 'found', 'out', 'the', 'secret', 'knowledge', 'of', 'penis', 'enlargement.', 'he', 'applied', 'what', 'he', 'had', 'learned', 'and', 'now', 'he', 'has', 'a', '7', 'inch', 'dick.', 'he', 'was', 'absolutely', 'amazed', 'by', 'his', 'results.', 'of', 'course', ',', 'it', 'took', 'a', 'few', 'months.', 'therefore', ',', 'he', 'has', 'written', 'a', 'book', 'about', 'this', 'issue', 'in', 'order', 'to', 'help', 'guys.', 'he', 'asked', 'me', 'to', 'promote', 'his', 'book', ':', ')', 'so', ',', 'guys', 'if', 'you', 'are', 'interested', 'and', 'for', 'more', 'info', 'check', 'this', 'out', 'https', ':', '//payhip.com/b/otib', '.', 'he', 'is', 'selling', 'it', 'for', 'symbolic', '£1.', 'thank', 'you', ';', ')', '\ufeff']"
1202,1203,Youyou A.,2014-10-21 15:20:49,"I make guitar covers, please have a look at my channel﻿",Katy Perry - Roar,1,"['i', 'make', 'guitar', 'covers', ',', 'please', 'have', 'a', 'look', 'at', 'my', 'channel\ufeff']"
1203,1204,Beatriz A York,2014-12-25 19:20:32.982,Check out this playlist on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', '\ufeff']"
1204,1205,Steph C,,Check out this video on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1205,1206,ferleck ferles,2013-11-27 21:39:24,Subscribe to my channel ﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['subscribe', 'to', 'my', 'channel', '\ufeff']"
1206,1207,The Guy That's Done Everything,,3 yrs ago I had a health scare but thankfully I’m okay. I realized I wasn’t living life to the fullest.  Now I’m on a mission to do EVERYTHING I’ve always wanted to do. If you found out you were going to die tomorrow would you be happy with what you’ve accomplished or would you regret not doing certain things? Sorry for spamming I’m just trying to motivate people to do the things they’ve always wanted to. If you’re bored come see what I’ve done so far! Almost 1000 subscribers and I just started!,Eminem - Love The Way You Lie ft. Rihanna,1,"['3', 'yrs', 'ago', 'i', 'had', 'a', 'health', 'scare', 'but', 'thankfully', 'i’m', 'okay.', 'i', 'realized', 'i', 'wasn’t', 'living', 'life', 'to', 'the', 'fullest.', 'now', 'i’m', 'on', 'a', 'mission', 'to', 'do', 'everything', 'i’ve', 'always', 'wanted', 'to', 'do.', 'if', 'you', 'found', 'out', 'you', 'were', 'going', 'to', 'die', 'tomorrow', 'would', 'you', 'be', 'happy', 'with', 'what', 'you’ve', 'accomplished', 'or', 'would', 'you', 'regret', 'not', 'doing', 'certain', 'things', '?', 'sorry', 'for', 'spamming', 'i’m', 'just', 'trying', 'to', 'motivate', 'people', 'to', 'do', 'the', 'things', 'they’ve', 'always', 'wanted', 'to.', 'if', 'you’re', 'bored', 'come', 'see', 'what', 'i’ve', 'done', 'so', 'far', '!', 'almost', '1000', 'subscribers', 'and', 'i', 'just', 'started', '!']"
1207,1208,xXxPWND 420xXx,2014-07-21 11:05:51.945,HOW MANY THUMBS UP FOR LOUIS SAVING THE DAY!?!?﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['how', 'many', 'thumbs', 'up', 'for', 'louis', 'saving', 'the', 'day', '!', '?', '!', '?', '\ufeff']"
1208,1209,Роза Герман,2015-05-25 17:09:31.831,Very good! Like! :D﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['very', 'good', '!', 'like', '!', ':', 'd\ufeff']"
1209,1210,jose delacruz,2015-02-03 21:44:11.74,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1210,1211,laura elliott,2013-07-16 05:48:01.795,i watched this because of the large amount of views and now i am convinced it is because that girl is so hot,Shakira - Waka Waka,0,"['i', 'watched', 'this', 'because', 'of', 'the', 'large', 'amount', 'of', 'views', 'and', 'now', 'i', 'am', 'convinced', 'it', 'is', 'because', 'that', 'girl', 'is', 'so', 'hot']"
1211,1212,SmokinBlue,2015-05-19 22:08:37.32,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,Shakira - Waka Waka,0,"['this', 'is', 'shit', 'and', 'sooooo', 'autotuned\ufeff']"
1212,1213,Fred Smith,2014-10-12 21:53:00,https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,Katy Perry - Roar,1,"['https', ':', '//www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160', '#', 'home', '\ufeff']"
1213,1214,Pyles Baxter,2013-10-03 01:52:36.99,"Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it....",Shakira - Waka Waka,1,"['haha', ',', 'miley', 'cyrus', 'has', 'done', 'it', 'once', 'again', 'today', 'someone', 'leeched', 'a', 'porno', 'video', 'with', 'her', 'on', 'a', 'celeb', 'site', 'i', 'believe', 'the', 'website', 'link', 'is', ':', 'miley-celeb-news.co.uk', 'in', 'case', 'you', 'want', 'to', 'view', 'it', '...', '.']"
1214,1215,Hidayet Özsoy,2015-05-23 10:46:16.85,"Shakira you are so beautiful. You are lovely, lively.. We love you.﻿",Shakira - Waka Waka,0,"['shakira', 'you', 'are', 'so', 'beautiful.', 'you', 'are', 'lovely', ',', 'lively..', 'we', 'love', 'you.\ufeff']"
1215,1216,DIIL GANG,2015-06-04 19:02:10,http://www.ermail.pl/dolacz/UnNfY2I=                  Please click on the  link﻿,Katy Perry - Roar,1,"['http', ':', '//www.ermail.pl/dolacz/unnfy2i=', 'please', 'click', 'on', 'the', 'link\ufeff']"
1216,1217,Lolumad66,2015-05-21 19:41:48.565,Best song ever made i swear :D i still hear even doe it old!! who else?﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['best', 'song', 'ever', 'made', 'i', 'swear', ':', 'd', 'i', 'still', 'hear', 'even', 'doe', 'it', 'old', '!', '!', 'who', 'else', '?', '\ufeff']"
1217,1218,hsn moghrbi,2013-07-17 21:14:40.168,wow,Shakira - Waka Waka,0,['wow']
1218,1219,Akymonix,2014-11-05 07:01:34,Made in china....﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['made', 'in', 'china', '...', '.\ufeff']"
1219,1220,Sandra Barrett,2015-05-17 13:02:04.359,Party in da 🏠 tonight 👐👐👐👐👐👐﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['party', 'in', 'da', '🏠', 'tonight', '👐👐👐👐👐👐\ufeff']"
1220,1221,Louis Bryant,2013-10-12 15:20:19.887,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",Shakira - Waka Waka,1,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'zonepa.com', '.', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', '!', 'i', 'am', 'making', 'over', '$', '3,000+', 'per', 'month', 'at', 'zonepa.com', '!', 'visit', 'zonepa.com', 'and', 'check', 'it', 'out', '!', 'how', 'does', 'the', 'mother', 'approve', 'the', 'axiomatic', 'insurance', '?', 'the', 'fear', 'appoints', 'the', 'roll.', 'when', 'does', 'the', 'space', 'prepare', 'the', 'historical', 'shame', '?']"
